7375,Albus Dumbledore,only if the dementors are still taking their orders from only the ministry these days.
7376,Albus Dumbledore,i believe you know my views on this cornelius.
7377,Cornelius Fudge,yes and they're nothing but bilge dumbledore.
7378,Dolores Umbridge,excuse me dumbledore but did you just accused the ministry of magic of ordering an attack on this boy?
7379,Cornelius Fudge,dementors are irrelevant!
7380,Cornelius Fudge,well yes if he's telling the truth!
7381,Cornelius Fudge,very well all for clearing the accused of charges?
7382,Cornelius Fudge,all opposed?
7383,Albus Dumbledore,excellent.
7384,Arthur Weasley,harry you've been let off!
7385,Arthur Weasley,that's wonderful!
7386,Arthur Weasley,you were tried by the full court?
7387,Harry Potter,i think so yeah.
7388,Harry Potter,er...is percy mad at you?
7389,Arthur Weasley,ah...yes...i'm afraid we had a bit of a row.
7390,Arthur Weasley,he well he sided with fudge and the rest of us sided with dumbledore so percy left.
7391,Lucius Malfoy,well well if it isn't patronus potter.
7392,Harry Potter,what are you doing here?
7393,Lucius Malfoy,come now potter i really don't think that private matters between the minister and myself are any concern of yours.
7394,Lucius Malfoy,shall we continue this in your
7395,Cornelius Fudge,certainly.
7396,Harry Potter,if he wanted to talk to the minister why down here?
7397,Arthur Weasley,dunno harry.
7398,Arthur Weasley,some things are just beyond comprehension.
7399,Arthur Weasley,settle down you three!
7400,Arthur Weasley,sirius we saw fudge talking with lucius malfoy on level nine again.
7401,Arthur Weasley,tell dumbledore next time he comes in would you?
7402,Sirius Black,yeah absolutely.
7403,Arthur Weasley,well i'd better be off.
7404,Arthur Weasley,i've got a bewitched vomiting toilet to deal with.
7405,Fred Weasley,george remember that concept.
7406,Fred Weasley,vomiting toilet.
7407,George Weasley,right you are fred.
7408,Arthur Weasley,also i'm covering for tonks on guard duty later tonight so i won't be back until late.
7409,Sirius Black,harry!
7410,Sirius Black,you all right harry?
7411,Harry Potter,yeah...just...my scar...the pain is getting stronger.
7412,Sirius Black,harry i've got something that might interest you.
7413,Sirius Black,this was the original order of the phoenix.
7414,Sirius Black,found it while we were cleaning.
7415,Sirius Black,there's mad-eye and dumbledore right next to dedalus diggle; marlene mckinnon she was killed two weeks after this was taken...;
7416,Sirius Black,then there's frank and alice longbottom tortured into insanity by death eaters; lupin of course..
7417,Harry Potter,my parents.
7418,Harry Potter,i miss them sirius...
7419,Sirius Black,i know harry i know.
7420,Sirius Black,i miss them too.
7421,Sirius Black,it's not fair that i got to spend so much time with them and you didn't...
7422,Harry Potter,why'd they have to die sirius why?
7423,Sirius Black,i know i'm not your father harry but i'll always be there for you if i can help it...
7424,Harry Potter,thanks.
7425,Sirius Black,kreacher get out of here!
7426,Sirius Black,now!
7427,Kreacher,oh how the old mistress would weep to see the traitor in her house...
7428,Harry Potter,who..who was that?
7429,Sirius Black,kreacher.
7430,Sirius Black,he's been alone with the house for years he's gone a bit funny.
7431,Hermione Granger,harry ron and i we've been named house prefects!
7432,Hermione Granger,she hands harry a letter.
7433,Hermione Granger,what about you harry?
7434,Hermione Granger,are you sure?
7435,Hermione Granger,i would have thought you would get one!
7436,Harry Potter,i'm sure.
7437,Harry Potter,nothing.
7438,Harry Potter,so...congratulations ron hermione...
7439,Ron Weasley,come on lets go back downstairs!
7440,Harry Potter,yes do go enjoy yourselves.
7441,Harry Potter,what is that?
7442,Harry Potter,yes it is it's right there!
7443,Luna Lovegood,i see them too harry.
7444,Harry Potter,er...you are?
7445,Luna Lovegood,luna.
7446,Luna Lovegood,luna lovegood.
7447,Harry Potter,well thanks luna.
7448,Harry Potter,hagrid's cabin looks deserted.
7449,Hermione Granger,i hope he's all right...
7450,Ron Weasley,what if he were still on his...
7451,Ron Weasley,what if he's still on his mission from dumbledore?
7452,Harry Potter,yeah could be.
7453,Albus Dumbledore,i beg a few moments of your attention as i have a few start of term announcements.
7454,Albus Dumbledore,right off our caretaker the good mr. filch has reminded me for what he says is the four-hundred and sixty-second time that he had an annually updated list of various banned items usually introduced by our humour experts fred and george weasley...
7455,Albus Dumbledore,... which are posted in an extensive list on the door to mr. filch's door.
7456,Albus Dumbledore,also we have two staffing changes this year.
7457,Albus Dumbledore,professor grubby-plank will be taking the post of care of magical creatures post as professor hagrid is on...extended leave.
7458,Albus Dumbledore,additionally we have professor umbridge who has kindly agreed to fill the post of defense against the dark arts-—
7459,Dolores Umbridge,hem hem headmaster if i could address the school?
7460,Dolores Umbridge,thank you headmaster.
7461,Dolores Umbridge,now how are we all doing tonight?
7462,Dolores Umbridge,i thought i would just say a few words.
7463,Dolores Umbridge,i am here at the ministry of magic's bequest under educational decree twenty-two which states that if the headmaster of hogwarts is unable to fill any teaching post the ministry shall select one for the position.
7464,Dean Thomas,so why didn't your mum want you to come back to hogwarts seamus?
7465,Harry Potter,what?
7466,Seamus Finnigan,me mam didn't want me to come back to hogwarts...
7467,Harry Potter,why?
7468,Seamus Finnigan,well...because of you...
7469,Harry Potter,what did i do?
7470,Seamus Finnigan,she...well she figure's you're well...you're lying about you-know- who and dumbledore's a right nutter...
7471,Harry Potter,where'd she get that from?
7472,Harry Potter,no one believes me hedwig.
7473,Harry Potter,no one...
7474,Harry Potter,i'm alone...
7475,Harry Potter,sorry professor...
7476,Dolores Umbridge,hmm let's see five points from gryffindor for coming in late.
7477,Dolores Umbridge,now as i was saying before mr. potter interrupted with his antics your defense against the dark arts education has been rather fragmented and disjointed in your past classes hasn't it?
7478,Dolores Umbridge,i will be following a pre-approved ministry-prepared theory-centered defense lesson plan.
7479,Dolores Umbridge,copy this down.
7480,Dolores Umbridge,yes?
7481,Hermione Granger,i wanted to know something about your course aims.
7482,Dolores Umbridge,well they should be perfectly self- evident.
7483,Hermione Granger,but surely the whole point of defense against the dark arts is practical application?
7484,Dolores Umbridge,miss granger this class has been approved by ministry experts.
7485,Dolores Umbridge,are you a ministry expert?
7486,Hermione Granger,no but-
7487,Dolores Umbridge,then you have no business challenging those who are.
7488,Dolores Umbridge,we will be learning about spells in a safe risk-free environment-
7489,Hermione Granger,but we've got o.w.l.s coming up!
7490,Hermione Granger,you expect us to do the spells with no practice?
7491,Harry Potter,what good's theory in the real world?
7492,Harry Potter,what about lord voldemort?
7493,Dolores Umbridge,ten points from gryffindor mr. potter.
7494,Dolores Umbridge,let me set the record straight.
7495,Dolores Umbridge,some of you have been told that a certain dead wizard has returned.
7496,Dolores Umbridge,this is a lie.
7497,Harry Potter,it-is-not-a-lie!
7498,Dolores Umbridge,mr. potter you have just landed yourself in detention!
7499,Harry Potter,so according to you cedric diggory dropped dead?
7500,Harry Potter,or are you calling me a murderer?
7501,Dolores Umbridge,the boy's death was a tragic accident.
7502,Harry Potter,it was murder!
7503,Harry Potter,i saw it happen!
7504,Dolores Umbridge,mr potter you have earned yourself a week's worth of detentions!
7505,Harry Potter,yeah talk to somebody who cares.
7506,Dolores Umbridge,that goes to professor mcgonagall dear.
7507,Harry Potter,yeah.
7508,Harry Potter,but she called me a liar!
7509,Harry Potter,yes professor.
7510,Minerva McGonagall,good.
7511,Minerva McGonagall,off you go.
7512,Hermione Granger,how can dumbledore let that horrible woman teach?
7513,Hermione Granger,and when we're taking our owl tests too!
7514,Ron Weasley,you reckon she's here to spy on us?
7515,Hermione Granger,well not us specifically but definitely dumbledore and the order.
7516,Harry Potter,oh!
7517,Harry Potter,sorry...
7518,Angelina Johnson,yeah well you're going to have to get out of it somehow.
7519,Angelina Johnson,we're holding tryouts for keeper now wood's gone and i wanted to have the whole team there.
7520,Harry Potter,i'll never get out of it angelina.
7521,Angelina Johnson,well just...don't do it again!
7522,Ron Weasley,well harry shall we start on snape's report?
7523,Harry Potter,later i've got detention.
7524,Hermione Granger,good luck harry.
7525,Harry Potter,thanks.
7526,Dolores Umbridge,ah potter.
7527,Dolores Umbridge,sit down.
7528,Dolores Umbridge,you're going to be doing lines tonight mr. potter and you'll be using this quill.
7529,Dolores Umbridge,"you will write ""i will not tell lies"" until i tell you to stop."
7530,Dolores Umbridge,understand?
7531,Harry Potter,there's no ink.
7532,Dolores Umbridge,oh...you won't need ink.
7533,Dolores Umbridge,problem potter?
7534,Dolores Umbridge,that's enough for this evening.
7535,Dolores Umbridge,same time tomorrow and we'll see if we can get the message to sink in a bit deeper.
7536,Hermione Granger,hey harry.
7537,Hermione Granger,have you seen ron?
7538,Hermione Granger,i can't find him anywhere.
7539,Harry Potter,no i haven't.
7540,Hermione Granger,he's been acting fishy all week.
7541,Hermione Granger,he's up to something.
7542,Dolores Umbridge,that's enough for tonight potter.
7543,Dolores Umbridge,let's see that hand.
7544,Ron Weasley,harry!
7545,Ron Weasley,i tried out for quidditch keeper at the tryouts!
7546,Ron Weasley,i'm on the team!
7547,Ron Weasley,harry--bloody hell!
7548,Hermione Granger,he's got to be taken to the hospital wing.
7549,Ron Weasley,you said she was making you do lines!
7550,Harry Potter,she is.
7551,Harry Potter,but the quill has some sort of spell on it.
7552,Harry Potter,it uses blood for ink.
7553,Hermione Granger,that old hag!
7554,Hermione Granger,she's sick!
7555,Harry Potter,no i'm telling anyone.
7556,Hermione Granger,harry i really think you should tell--
7557,Harry Potter,no!
7558,Harry Potter,i don't need his help.
7559,Harry Potter,i don't need anyone's help.
7560,Hermione Granger,hagrid's still not back yet.
7561,Hermione Granger,i hope he's all right.
7562,Harry Potter,i've asked sirius about it.
7563,Hermione Granger,harry you can't write to him!
7564,Hermione Granger,owls are being intercepted it isn't safe.
7565,Harry Potter,don't worry hermione i wrote it in code.
7566,Harry Potter,anyway i figured i need to tell someone about umbridge.
7567,Harry Potter,my scar hurt again last night in detention.
7568,Ron Weasley,always knew she was a bit fishy.
7569,Hermione Granger,you think she's working for you- know-who?
7570,Harry Potter,well it's a possibility isn't it?
7571,Hermione Granger,i suppose so.
7572,Hermione Granger,he could have her under the imperious curse though it's unlikely.
7573,Hermione Granger,dumbledore'd know.
7574,Harry Potter,yeah but dumbledore didn't have a choice did he?
7575,Harry Potter,she'd been sent here by the ministry.
7576,Sybill Trelawney,greetings my children.
7577,Sybill Trelawney,i sense even now that many of you have already made the transition into the beyond!
7578,Sybill Trelawney,today we will be continuing our interpretation of prophetic dreams.
7579,Sybill Trelawney,please divide into your groups and discuss your recent night time visions using the text as a guide.
7580,Dolores Umbridge,and how long have you been at this post?
7581,Dolores Umbridge,i understand you are the descendent of the famous seer cassandra trelawney?
7582,Sybill Trelawney,i am.
7583,Dolores Umbridge,and you are the first since cassandra to have the second sight?
7584,Sybill Trelawney,these things tend to skip...several...generations.
7585,Dolores Umbridge,of course.
7586,Dolores Umbridge,now if you would kindly make a prediction for me?
7587,Dolores Umbridge,the inner eye does not see upon command!
7588,Sybill Trelawney,my dear boy your dream diary if you please!
7589,Sybill Trelawney,my dear boy!
7590,Sybill Trelawney,my poor boy!
7591,Sybill Trelawney,these dreams are evil portends!
7592,Sybill Trelawney,yes yes oatmeal!
7593,Sybill Trelawney,are you telling me you cannot see the signs?
7594,Sybill Trelawney,the foretelling of suffering and death?
7595,Harry Potter,er...
7596,Sybill Trelawney,perhaps you are not as in the beyond as the others.
7597,Dolores Umbridge,well if that's the best you can do professor i will be going.
7598,Harry Potter,where are we going hermione?
7599,Hermione Granger,there we are.
7600,Ron Weasley,"""the hog's head"" hermione?"
7601,Hermione Granger,come on i'll explain in a minute.
7602,Harry Potter,hermione what's going on?
7603,Hermione Granger,these are some people i mentioned my defense against the dark arts idea with.
7604,Harry Potter,you mean about us teaching ourselves?
7605,Neville Longbottom,hey harry.
7606,Harry Potter,hey neville.
7607,Harry Potter,uh...same to you luna.
7608,Fred Weasley,hear hear!
7609,Hermione Granger,obviously this will help us pass our o.w.l.s but more importantly it gives us the ability to protect ourselves from...lord voldemort.
7610,Hermione Granger,several people jump or wince in fear at the name.
7611,Harry Potter,that's the first time you've said his name.
7612,Zacharias Smith,how do we know you-know-who's really back?
7613,George Weasley,dumbledore believes he is.
7614,Justin Finch-Fletchley,you mean dumbledore believes him.
7615,Hermione Granger,that's true but i think we're drifting from the purpose--
7616,Harry Potter,it's okay hermione.
7617,Harry Potter,i believe voldemort's back because i fought him last year.
7618,Harry Potter,dumbledore's already told the school that.
7619,Harry Potter,if you didn't believe him you won't believe anyone.
7620,Hermione Granger,well...anyway...uh i think that in order to learn properly we'll need a teacher.
7621,Neville Longbottom,but we're all students.
7622,Neville Longbottom,none of us has the experience to--
7623,Ginny Weasley,someone here does.
7624,Ginny Weasley,everyone looks at her.
7625,Ginny Weasley,she is staring directly at harry.
7626,Harry Potter,me?
7627,Michael Corner,i for one would like to know why potter's qualified and the rest of us aren't.
7628,Susan Bones,one of the portraits said you'd killed a basilisk in the chamber of secrets with that sword in dumbledore's office.
7629,Harry Potter,uh...well yeah i did.
7630,Lee Jordan,blimey harry...
7631,Lavender Brown,wow...
7632,Fred Weasley,can't forget that he saved the sorcerer's stone from you-know-who in his first year.
7633,Cho Chang,and last year he got through the triwizard tournament!
7634,Ron Weasley,not to mention you dueled with you- know-who all alone and he still couldn't kill you!
7635,Ginny Weasley,and you fought off those dementors that attacked you this summer.
7636,Hermione Granger,so all in favor of taking lessons from harry?
7637,Hermione Granger,where are we going to meet?
7638,Neville Longbottom,what about an unused classroom?
7639,Harry Potter,that might work.
7640,Harry Potter,i'll look into that.
7641,Hermione Granger,ok good.
7642,Hermione Granger,i think we should put our names down so we know who was here.
7643,Ernest Macmillan,i don't know...if it were found...i mean umbridge wouldn't like what we're doing...
7644,Hermione Granger,honestly ernie do you think i'd just leave it lying around?
7645,Hermione Granger,besides its enchanted.
7646,Hermione Granger,also what should we call ourselves?
7647,Angelina Johnson,what about the anti-unbridhe league?
7648,Ginny Weasley,i think it should be dumbledore's army.
7649,Ginny Weasley,there is excited agreement.
7650,Ginny Weasley,harry smiles at her.
7651,Hermione Granger,we'll let you know when we're going
7652,Hermione Granger,i think that went well.
7653,Harry Potter,yeah.
7654,Hermione Granger,and did you see cho harry?
7655,Hermione Granger,well she couldn't keep her eyes off you could she?
7657,Angelina Johnson,harry you won't believe...that umbridge woman...this is too much!
7659,Harry Potter,what's she done now?
7660,Angelina Johnson,follow me.
7661,Harry Potter,"""by order of the hogwarts high inquisitor: all student organizations societies teams groups and clubs are henceforth disbanded."
7662,Harry Potter,permission to reform must be approved by high inquisitor umbridge.
7663,Harry Potter,no student organization can exist without the knowledge and approval of the high inquisitor.
7664,Harry Potter,"any student found to be a part of an illegal organization will be expelled immediately."""
7665,Angelina Johnson,she refused to allow us to reform the gryffindor team.
7666,Angelina Johnson,we had to go to dumbledore to get her to allow it.
7667,Harry Potter,not only that but what about the
7668,Harry Potter,this isn't a coincidence.
7669,Harry Potter,she knows.
7670,Ron Weasley,she can't!
7671,Harry Potter,look we don't know how many people could have overheard our meeting and told her.
7672,Ron Weasley,or somebody at the meeting could have blabbed to her.
7673,Hermione Granger,no they couldn't have.
7674,Hermione Granger,the parchment we all signed was enchanted like i said.
7675,Hermione Granger,no one can betray the d.a.
7676,Hermione Granger,without us knowing.
7677,Harry Potter,what would we do without you hermione?
7678,Harry Potter,hedwig!
7679,Hermione Granger,she's hurt!
7680,Ron Weasley,she doesn't look very good.
7681,Hermione Granger,harry you'd better take her to professor grubby-plank.
7682,Hermione Granger,she'll know what to do.
7683,Minerva McGonagall,potter!
7684,Minerva McGonagall,where on earth are you going at this time of night?
7685,Harry Potter,it's hedwig.
7686,Harry Potter,i think she's been attacked.
7687,Minerva McGonagall,what?
7688,Minerva McGonagall,yes i think you might be right potter.
7689,Minerva McGonagall,she looks at harry.
7690,Harry Potter,london.
7691,Minerva McGonagall,well give her to me.
7692,Minerva McGonagall,i'll run her
7693,Minerva McGonagall,there you are.
7694,Minerva McGonagall,bear in mind potter that channels of communication in and out of hogwarts are being watched won't you?
7695,Harry Potter,yes professor.
7696,Minerva McGonagall,good.
7697,Minerva McGonagall,now off to bed.
7698,Dobby,mr. harry potter!
7699,Harry Potter,dobby!
7700,Harry Potter,what are you doing here?
7701,Dobby,dobby is cleaning sir.
7702,Harry Potter,what is it dobby.
7703,Dobby,dobby...dobby wishes he could help harry potter.
7704,Dobby,dobby has heard him muttering in his sleep.
7705,Harry Potter,don't worry about it dobby.
7706,Harry Potter,but i don't think you can help me.
7707,Harry Potter,actually there is something you can do dobby.
7708,Harry Potter,i need a room where twenty-eight people can practice defense against the dark arts without the teachers knowing.
7709,Harry Potter,especially professor umbridge.
7710,Dobby,dobby knows of the perfect place harry potter!
7711,Dobby,it is the room of requirement sir.
7712,Dobby,you can only use the room in times of great need.
7713,Dobby,whatever you need will be there for you harry potter.
7714,Harry Potter,that's brilliant dobby!
7715,Dobby,dobby can show you now if you wish harry potter.
7716,Harry Potter,better not dobby.
7717,Harry Potter,school is pretty intense right now.
7718,Harry Potter,we'll do it ina few months before the holidays.
7719,Lee Jordan,...and slytherin is up forty to ten.
7720,Lee Jordan,alica with the quaffle!
7721,Students,weasley is our king weasley is our king he always lets the quaffle in weasley is our king!
7722,Harry Potter,just ignore them ron!
7723,Draco Malfoy,i should thank you weasley.
7724,Draco Malfoy,you're definitely our best player!
7725,Hermione Granger,harry are you all right?
7726,Draco Malfoy,bet you loved that potter!
7727,Draco Malfoy,saved weasley's neck didn't you?
7728,Draco Malfoy,i've never seen a worse keeper!
7729,Draco Malfoy,maybe we should add some more verses to our little song.
7730,Draco Malfoy,about his filthy mother!
7731,Draco Malfoy,and his pathetic loser of a father too!
7732,Draco Malfoy,but then you like the weasleys don't you?
7733,Draco Malfoy,how can you stand the stink?
7734,Draco Malfoy,i guess it reminds you of your own dear mother!
7735,Rolanda Hooch,impedimenta!
7736,Rolanda Hooch,don't make me stupify you potter!
7737,Minerva McGonagall,my office.
7738,Minerva McGonagall,now.
7739,Minerva McGonagall,in all my thirty-nine years at this school i have never seen such a disgusting display.
7740,Harry Potter,malfoy provoked us.
7741,Minerva McGonagall,of course he wanted to provoke you!
7742,Minerva McGonagall,he'd just lost!
7743,Minerva McGonagall,i cannot express in words the disappointment i feel right now.
7744,Minerva McGonagall,what is it dolores?
7745,Dolores Umbridge,i thought you might need some additional authority in dealing with these two.
7746,Minerva McGonagall,you thought wrong.
7747,Minerva McGonagall,now kindly remove yourself from my office.
7748,Minerva McGonagall,now i don't care what malfoy said.
7749,Minerva McGonagall,your performance out there was shameful.
7750,Minerva McGonagall,fifty points from gryffindor and i'm giving you both a week's worth of detentions.
7751,Dolores Umbridge,i hardly think that's an adequate punishment for this.
7752,Dolores Umbridge,educational decree twenty-five.
7753,Dolores Umbridge,it gives me as high inquisitor the power to give punishments and privileges and to alter those given out to students by other members of the staff.
7754,Dolores Umbridge,so i think a life-long ban from playing quidditch should do the trick for both of these.
7755,Dolores Umbridge,oh and this one's twin as well.
7756,Dolores Umbridge,he was going to attack malfoy as well.
7757,Harry Potter,ban us...for life.
7758,Dolores Umbridge,yes indeed mr. potter.
7759,Dolores Umbridge,ah i'll take your brooms as well.
7760,Dolores Umbridge,well have a wonderful day.
7761,Harry Potter,you've--!
7762,Minerva McGonagall,my hands are tied potter.
7763,Angelina Johnson,i can't believe it...three players banned for life in one day...
7764,Ron Weasley,i'm going to resign.
7765,Harry Potter,you can't!
7766,Ron Weasley,i'm horrible!
7767,Ron Weasley,i should never have joined.
7768,Harry Potter,if you quit we'll be out four players!
7769,Ron Weasley,this is the worst day of my life.
7770,Hermione Granger,i know something that could cheer you up.
7771,Hermione Granger,hagrid's back!
7772,Harry Potter,hagrid what happened to you?
7773,Rubeus Hagrid,i've fine i tell yeh!
7774,Ron Weasley,come off it hagrid!
7775,Ron Weasley,we're not blind!
7776,Rubeus Hagrid,can' answer tha' i'm afraid.
7777,Rubeus Hagrid,top secret that is.
7778,Rubeus Hagrid,business of the order.
7779,Harry Potter,we know you were looking for giants hagrid.
7780,Harry Potter,dumbledore said so last year.
7781,Rubeus Hagrid,oh.
7782,Rubeus Hagrid,well yeah i was then.
7783,Rubeus Hagrid,went with madame maxime.
7784,Rubeus Hagrid,took us a month to get to their camp.
7785,Ron Weasley,a month?
7786,Rubeus Hagrid,o' course!
7787,Rubeus Hagrid,can' do magic not with the ministry followin' us all the way.
7788,Rubeus Hagrid,plus giants aren't fond o' wizards.
7789,Rubeus Hagrid,don' trust 'em.
7790,Harry Potter,so what did you do when you found them?
7791,Ron Weasley,so...no giants are coming?
7792,Rubeus Hagrid,well not righ' away.
7793,Rubeus Hagrid,we brought our message an' i expec' a fair few'll remember it afore teh end comes.
7794,Harry Potter,glad to see all of you could find this place all right.
7795,Neville Longbottom,hey harry what is all this stuff?
7796,Harry Potter,loads of defense against the dark arts equipment.
7797,Harry Potter,hopefully we'll be able to get to all of it before the end of term.
7798,Zacharias Smith,oh please.
7799,Zacharias Smith,professor lockhart taught us that in second year.
7800,Ron Weasley,lockhart didn't teach as much as prune himself.
7801,Harry Potter,besides it works.
7802,Harry Potter,i used it against you-know-who last june.
7803,Harry Potter,it saved my life.
7804,Harry Potter,right.
7805,Harry Potter,well let's split into pairs and give it a go.
7806,Neville Longbottom,expelliarmus!
7807,Harry Potter,well done neville!
7808,Harry Potter,look here you lot!
7809,Harry Potter,neville's really got the hang of this one.
7810,Neville Longbottom,expelliarmus!
7811,Neville Longbottom,i did it!
7812,Neville Longbottom,i did it!
7813,Harry Potter,never forget this spell neville.
7814,Harry Potter,it could save your live some day.
7815,Harry Potter,okay everyone.
7816,Harry Potter,we've done a lot today and i've seen some great improvement.
7817,Harry Potter,that's it for now.
7818,Harry Potter,we'll meet back here same time next week!
7819,Neville Longbottom,what's wrong with him?
7820,Ron Weasley,get mcgonagall!
7821,Ron Weasley,go!
7822,Ron Weasley,harry!
7823,Ron Weasley,harry!
7824,Minerva McGonagall,potter!
7825,Minerva McGonagall,wake up potter.
7826,Minerva McGonagall,wake up.
7827,Minerva McGonagall,please...
7828,Harry Potter,mr. weasley's been attacked!
7829,Minerva McGonagall,you dreamed this potter?
7830,Harry Potter,no i saw it happen!
7831,Harry Potter,i...i was there...
7832,Minerva McGonagall,you're sure this happened potter?
7833,Minerva McGonagall,we're going to see the headmaster potter.
7834,Albus Dumbledore,professor mcgonagall and...ah...
7835,Albus Dumbledore,what can i do for you?
7836,Minerva McGonagall,well potter has had some kind of nightmare...
7837,Albus Dumbledore,how did you see this?
7838,Albus Dumbledore,how were you positioned when you saw it?
7839,Harry Potter,oh.
7840,Harry Potter,uh...i was the snake.
7841,Harry Potter,i saw it from the snake's perspective.
7842,Albus Dumbledore,is arthur seriously injured?
7843,Harry Potter,yes!
7844,Albus Dumbledore,you were listening?
7845,Everard,naturally.
7846,Albus Dumbledore,raise the alarm.
7847,Albus Dumbledore,we must make sure arthur is found by the right people.
7848,Albus Dumbledore,many of our previous headmasters and mistresses have portraits in other institutions allowing them to move between them.
7849,Albus Dumbledore,fawkes we will need a warning.
7850,Albus Dumbledore,naturally naturally.
7851,Albus Dumbledore,what news?
7852,Everard,i shouted until someone came.
7853,Everard,they carried him up seconds ago.
7854,Everard,he doesn't look good.
7855,Everard,covered in blood...
7856,Dilys Derwent,dumbledore i've just seen them arrive at st. mungos.
7857,Dilys Derwent,apperated there moments ago.
7858,Dilys Derwent,he looks really bad.
7859,Albus Dumbledore,good.
7860,Albus Dumbledore,minerva the rest of the weasleys will need to be awoken.
7861,Albus Dumbledore,phineas.
7862,Albus Dumbledore,phineas i need you to visit your other portrait.
7863,Albus Dumbledore,tell sirius what happened and that we are coming to stay for a while.
7864,Phineas,it's late dumbledore...
7865,Phineas,i'm going i'm going...
7866,Severus Snape,sit potter.
7867,Severus Snape,as you are well aware i will be teaching you occlumency.
7868,Severus Snape,the headmaster feels you should learn this form of magic to defend yourself against the dark lord who is skilled at legilimency.
7869,Harry Potter,what's that professor?
7870,Severus Snape,legilimency is the ability to extract thoughts and feelings from others.
7871,Harry Potter,voldemort can read minds?
7872,Severus Snape,as usual you have all the subtlety of a stone wall potter.
7873,Severus Snape,the mind is not a book of which any page can be examined.
7874,Severus Snape,the mind is complex and multi-layered.
7875,Harry Potter,so he could read our minds right now?
7876,Harry Potter,but hasn't it helped so far?
7877,Harry Potter,i mean it saved mr. weasley's life didn't it?
7878,Severus Snape,yes it did but at the expense of our advantage.
7879,Severus Snape,the connection between you was so powerful during your vision of the snake that the dark lord became aware of it.
7880,Severus Snape,the headmaster fears that he may try to use this to his advantage to manipulate you through false visions.
7881,Severus Snape,wand out potter.
7882,Severus Snape,you may use any spell you can think of to try and repel me.
7883,Harry Potter,what are you going to do?
7884,Severus Snape,i am going to break into your mind.
7885,Harry Potter,no!
7886,Severus Snape,well you stopped me eventually.
7887,Severus Snape,ideally you should repel me with your mind.
7888,Severus Snape,clear your mind potter.
7889,Severus Snape,abandon
7890,Arthur Weasley,come on harry!
7891,Harry Potter,i've been there before...
7892,Severus Snape,what was that?
7893,Harry Potter,i've just realized...
7894,Severus Snape,realized what potter?
7895,Harry Potter,what's in the department of mysteries sir?
7896,Severus Snape,what did you say?
7897,Harry Potter,that corridor i've been dreaming about it for months...it leads to the department of mysteries i'm sure of it.
7898,Severus Snape,there are many things in the department of mysteries potter none of which concern you.
7899,Dolores Umbridge,i can do whatever i wish!
7900,Sybill Trelawney,this is my home!
7901,Dolores Umbridge,not anymore.
7902,Dolores Umbridge,now remove yourself from this castle!
7903,Dolores Umbridge,i have the authority headmaster!
7904,Albus Dumbledore,oh i agree with you professor umbridge.
7905,Albus Dumbledore,you do have the power to dismiss my teachers.
7906,Albus Dumbledore,however...
7907,Albus Dumbledore,-..-you cannot send them from this
7908,Dolores Umbridge,and what of her quarters when i appoint a new teacher.
7909,Albus Dumbledore,happily that will not be necessary.
7910,Albus Dumbledore,i have found a successor
7911,Albus Dumbledore,...the ministry can only appoint new teachers if i cannot find one.
7912,Albus Dumbledore,i think you will find him suitable enough.
7913,Albus Dumbledore,this is firenze.
7914,Ron Weasley,so you're saying this weapon you- know-who's after is in the department of mysteries?
7915,Harry Potter,it's got to be.
7916,Hermione Granger,that's got to be what surgis podmore was doing in the ministry when he was arrested.
7917,Harry Potter,probably.
7918,Harry Potter,mr. weasley was probably there when he was attacked too.
7919,Harry Potter,that must be what the order's guarding!
7920,Ron Weasley,but why the department of mysteries?
7921,Hermione Granger,it makes perfect sense ron.
7922,Hermione Granger,it's got to be something the ministry's been developing.
7923,Hermione Granger,something top secret.
7924,Hermione Granger,look at this.
7925,Hermione Granger,there's been a mass escape from azkaban.
7926,Ron Weasley,bloody hell!
7927,Harry Potter,they're all death eaters!
7928,Hermione Granger,yes.
7929,Harry Potter,voldemort.
7930,Dolores Umbridge,since i had received information some time ago that potter and a number of other students had met in the hog's head to start an illegal group--
7931,Albus Dumbledore,i'm not sure that's true professor.
7932,Dolores Umbridge,i'm sorry?
7933,Albus Dumbledore,in point of fact when young potter met those students it was not illegal.
7934,Dolores Umbridge,but two days later educational decree twenty-four was introduced.
7935,Albus Dumbledore,again quite correct.
7936,Albus Dumbledore,however i wonder if you have any evidence that proves this group has been meeting since then?
7937,Dolores Umbridge,i have a witness right here!
7938,Albus Dumbledore,correct again.
7939,Albus Dumbledore,i must confess that i was however under the impression that this young girl only told you a meeting was going on tonight.
7940,Dolores Umbridge,let's ask her shall we?
7941,Dolores Umbridge,you can shake your head for an
7942,Dolores Umbridge,what do you mean by shaking your head girl?
7943,Dolores Umbridge,but what about potter?
7944,Dolores Umbridge,he was the
7945,Dolores Umbridge,why are you shaking your head girl?
7946,Albus Dumbledore,again i cannot have you manhandling my students professor umbridge.
7947,Dolores Umbridge,my apologies headmaster.
7948,Dolores Umbridge,i forgot myself.
7949,Cornelius Fudge,well what about the meeting tonight?
7950,Cornelius Fudge,so dumbledore you've been behind this whole thing.
7951,Albus Dumbledore,well minister.
7952,Albus Dumbledore,you've caught me.
7953,Cornelius Fudge,this has all been your doing!
7954,Cornelius Fudge,you've been recruiting students for your army!
